# UNCOUPLED disc motion
# 
#  D = 2.0000
#  thk = 0.0500
#  mJ = 0.2121
#  kJ = 0.0000
# 
# t               T               t_h1               omega               theta
0.412500        -.547864E-04    0.833240E-07    -.114052E-03    -.240360E-04
0.415000        -.547245E-04    0.840303E-07    -.114696E-03    -.243219E-04
0.417500        -.546620E-04    0.847377E-07    -.115339E-03    -.246095E-04
0.420000        -.545989E-04    0.854463E-07    -.115981E-03    -.248986E-04
0.422500        -.545353E-04    0.861560E-07    -.116622E-03    -.251894E-04
0.425000        -.544712E-04    0.868669E-07    -.117263E-03    -.254817E-04
0.427500        -.544064E-04    0.875788E-07    -.117902E-03    -.257757E-04
0.430000        -.543411E-04    0.882918E-07    -.118541E-03    -.260712E-04
0.432500        -.542752E-04    0.890058E-07    -.119180E-03    -.263684E-04
0.435000        -.542087E-04    0.897209E-07    -.119817E-03    -.266671E-04
0.437500        -.541415E-04    0.904369E-07    -.120454E-03    -.269675E-04
0.440000        -.540738E-04    0.911540E-07    -.121090E-03    -.272694E-04
0.442500        -.540054E-04    0.918720E-07    -.121725E-03    -.275729E-04
0.445000        -.539363E-04    0.925910E-07    -.122359E-03    -.278780E-04
0.447500        -.538666E-04    0.933109E-07    -.122992E-03    -.281847E-04
0.450000        -.537963E-04    0.940317E-07    -.123625E-03    -.284930E-04
0.452500        -.537253E-04    0.947534E-07    -.124257E-03    -.288028E-04
0.455000        -.536536E-04    0.954759E-07    -.124888E-03    -.291143E-04
0.457500        -.535812E-04    0.961993E-07    -.125518E-03    -.294273E-04
0.460000        -.535080E-04    0.969236E-07    -.126147E-03    -.297419E-04
0.462500        -.534342E-04    0.976486E-07    -.126775E-03    -.300580E-04
0.465000        -.533597E-04    0.983744E-07    -.127403E-03    -.303757E-04
0.467500        -.532844E-04    0.991009E-07    -.128029E-03    -.306950E-04
0.470000        -.532083E-04    0.998282E-07    -.128655E-03    -.310159E-04
0.472500        -.531316E-04    0.100556E-06    -.129279E-03    -.313383E-04
0.475000        -.530540E-04    0.101285E-06    -.129903E-03    -.316623E-04
0.477500        -.529757E-04    0.102014E-06    -.130526E-03    -.319878E-04
0.480000        -.528965E-04    0.102744E-06    -.131148E-03    -.323149E-04
0.482500        -.528166E-04    0.103475E-06    -.131769E-03    -.326436E-04
0.485000        -.527359E-04    0.104206E-06    -.132389E-03    -.329738E-04
0.487500        -.526544E-04    0.104938E-06    -.133008E-03    -.333055E-04
0.490000        -.525720E-04    0.105670E-06    -.133626E-03    -.336388E-04
0.492500        -.524888E-04    0.106403E-06    -.134243E-03    -.339736E-04
0.495000        -.524047E-04    0.107136E-06    -.134859E-03    -.343100E-04
0.497500        -.523198E-04    0.107870E-06    -.135475E-03    -.346479E-04
0.500000        -.522340E-04    0.108605E-06    -.136089E-03    -.349874E-04
0.502500        -.521474E-04    0.109339E-06    -.136702E-03    -.353284E-04
0.505000        -.520598E-04    0.110074E-06    -.137314E-03    -.356709E-04
0.507500        -.519714E-04    0.110810E-06    -.137925E-03    -.360150E-04
0.510000        -.518821E-04    0.111546E-06    -.138535E-03    -.363605E-04
0.512500        -.517918E-04    0.112282E-06    -.139144E-03    -.367076E-04
0.515000        -.517006E-04    0.113019E-06    -.139752E-03    -.370563E-04
0.517500        -.516085E-04    0.113755E-06    -.140358E-03    -.374064E-04
0.520000        -.515155E-04    0.114492E-06    -.140964E-03    -.377581E-04
0.522500        -.514215E-04    0.115230E-06    -.141568E-03    -.381112E-04
0.525000        -.513265E-04    0.115967E-06    -.142172E-03    -.384659E-04
0.527500        -.512306E-04    0.116705E-06    -.142774E-03    -.388221E-04
0.530000        -.511337E-04    0.117443E-06    -.143375E-03    -.391798E-04
0.532500        -.510358E-04    0.118181E-06    -.143975E-03    -.395390E-04
0.535000        -.509369E-04    0.118919E-06    -.144574E-03    -.398996E-04
0.537500        -.508371E-04    0.119657E-06    -.145172E-03    -.402618E-04
0.540000        -.507362E-04    0.120395E-06    -.145768E-03    -.406255E-04
0.542500        -.506343E-04    0.121133E-06    -.146363E-03    -.409907E-04
0.545000        -.505313E-04    0.121871E-06    -.146957E-03    -.413573E-04
0.547500        -.504274E-04    0.122609E-06    -.147550E-03    -.417255E-04
0.550000        -.503224E-04    0.123348E-06    -.148142E-03    -.420951E-04
0.552500        -.502164E-04    0.124086E-06    -.148732E-03    -.424662E-04
0.555000        -.501093E-04    0.124823E-06    -.149321E-03    -.428387E-04
0.557500        -.500011E-04    0.125561E-06    -.149909E-03    -.432128E-04
0.560000        -.498919E-04    0.126299E-06    -.150495E-03    -.435883E-04
0.562500        -.497816E-04    0.127036E-06    -.151080E-03    -.439652E-04
0.565000        -.496702E-04    0.127773E-06    -.151664E-03    -.443437E-04
0.567500        -.495577E-04    0.128510E-06    -.152247E-03    -.447236E-04
0.570000        -.494442E-04    0.129247E-06    -.152828E-03    -.451049E-04
0.572500        -.493295E-04    0.129983E-06    -.153408E-03    -.454877E-04
0.575000        -.492137E-04    0.130719E-06    -.153986E-03    -.458720E-04
0.577500        -.490969E-04    0.131454E-06    -.154563E-03    -.462576E-04
0.580000        -.489789E-04    0.132189E-06    -.155139E-03    -.466448E-04
0.582500        -.488597E-04    0.132924E-06    -.155713E-03    -.470333E-04
0.585000        -.487395E-04    0.133658E-06    -.156286E-03    -.474233E-04
0.587500        -.486181E-04    0.134392E-06    -.156858E-03    -.478148E-04
0.590000        -.484955E-04    0.135125E-06    -.157428E-03    -.482076E-04
0.592500        -.483718E-04    0.135858E-06    -.157996E-03    -.486019E-04
0.595000        -.482470E-04    0.136590E-06    -.158563E-03    -.489976E-04
0.597500        -.481210E-04    0.137322E-06    -.159129E-03    -.493947E-04
0.600000        -.479938E-04    0.138052E-06    -.159693E-03    -.497933E-04
0.602500        -.478654E-04    0.138783E-06    -.160256E-03    -.501932E-04
